open_time,open,high,low,close,volume,close_time
1751426100000,2423.41,2431.51,2421.26,2427.43,61220.248,1751426999999
1751427000000,2427.44,2428.71,2424.45,2426.35,30568.495,1751427899999
1751427900000,2426.35,2430.48,2425.09,2429.23,26772.815,1751428799999
1751428800000,2429.22,2429.82,2424.13,2428.04,27976.712,1751429699999
1751429700000,2428.03,2433.06,2425.0,2430.34,28222.996,1751430599999
1751430600000,2430.34,2436.0,2427.83,2434.44,36282.801,1751431499999
1751431500000,2434.44,2440.74,2433.0,2438.49,58802.67,1751432399999
1751432400000,2438.49,2438.97,2433.17,2434.89,38655.35,1751433299999
1751433300000,2434.89,2446.43,2434.89,2438.02,90873.947,1751434199999
1751434200000,2438.02,2441.69,2436.61,2440.53,27531.618,1751435099999
1751435100000,2440.53,2444.95,2439.35,2443.18,35589.84,1751435999999
1751436000000,2443.19,2448.12,2442.83,2446.14,51598.059,1751436899999
1751436900000,2446.13,2447.5,2437.31,2439.48,43546.773,1751437799999
1751437800000,2439.48,2447.9,2439.48,2446.78,41146.591,1751438699999
1751438700000,2446.78,2452.77,2446.05,2450.56,57314.234,1751439599999
1751439600000,2450.56,2453.53,2441.26,2441.46,51170.995,1751440499999
1751440500000,2441.46,2446.59,2441.36,2442.2,31622.468,1751441399999
1751441400000,2442.2,2449.72,2441.77,2446.78,29667.894,1751442299999
1751442300000,2446.77,2449.0,2445.47,2445.75,17582.609,1751443199999
1751443200000,2445.76,2451.5,2445.75,2449.3,41778.316,1751444099999
1751444100000,2449.3,2454.8,2448.52,2450.33,41341.779,1751444999999
1751445000000,2450.33,2451.23,2445.11,2448.68,44401.343,1751445899999
1751445900000,2448.68,2449.0,2443.21,2447.99,34164.059,1751446799999
1751446800000,2447.99,2450.33,2444.88,2449.55,28675.188,1751447699999
1751447700000,2449.55,2452.3,2447.24,2447.79,31870.09,1751448599999
1751448600000,2447.79,2450.42,2445.02,2450.03,20175.157,1751449499999
1751449500000,2450.02,2451.0,2445.61,2447.61,27704.774,1751450399999
1751450400000,2447.61,2448.0,2442.23,2446.75,50820.946,1751451299999
1751451300000,2446.77,2448.8,2445.97,2447.3,19886.064,1751452199999
1751452200000,2447.31,2451.05,2447.16,2451.05,21158.418,1751453099999
1751453100000,2451.05,2453.0,2448.98,2452.1,18323.268,1751453999999
1751454000000,2452.1,2460.0,2450.52,2457.0,69213.14,1751454899999
1751454900000,2457.0,2457.34,2452.75,2453.61,25322.128,1751455799999
1751455800000,2453.61,2453.83,2445.11,2447.01,49000.282,1751456699999
1751456700000,2447.01,2447.02,2440.32,2444.53,46304.799,1751457599999
1751457600000,2444.53,2446.55,2441.02,2443.38,23740.244,1751458499999
1751458500000,2443.38,2443.39,2437.16,2441.56,60883.256,1751459399999
1751459400000,2441.57,2442.37,2430.42,2432.57,77879.19,1751460299999
1751460300000,2432.57,2437.35,2431.83,2437.34,36648.152,1751461199999
1751461200000,2437.35,2448.82,2435.29,2448.01,74887.24,1751462099999
1751462100000,2448.01,2448.14,2442.68,2446.32,23468.515,1751462999999
1751463000000,2446.32,2453.73,2441.66,2450.95,67196.748,1751463899999
1751463900000,2450.96,2457.47,2445.0,2448.36,75629.103,1751464799999
1751464800000,2448.35,2455.62,2447.22,2454.41,38515.127,1751465699999
1751465700000,2454.41,2471.71,2448.75,2462.81,128352.838,1751466599999
1751466600000,2462.81,2469.16,2458.43,2458.43,89538.485,1751467499999
1751467500000,2458.44,2471.0,2458.24,2468.34,68286.469,1751468399999
1751468400000,2468.34,2502.97,2467.45,2490.66,294860.43,1751469299999
1751469300000,2490.66,2497.77,2486.28,2488.14,119391.869,1751470199999
1751470200000,2488.13,2493.21,2485.09,2492.0,62396.864,1751471099999
1751471100000,2492.0,2501.5,2491.87,2497.74,91312.061,1751471999999
1751472000000,2497.73,2540.0,2494.04,2534.3,440515.412,1751472899999
1751472900000,2534.3,2550.0,2530.37,2537.99,339021.643,1751473799999
1751473800000,2538.0,2544.81,2534.07,2542.54,113578.084,1751474699999
1751474700000,2542.54,2563.03,2542.54,2559.78,246162.34,1751475599999
1751475600000,2559.78,2570.36,2557.89,2563.12,166156.044,1751476499999
1751476500000,2563.11,2588.73,2563.04,2580.26,247551.91,1751477399999
1751477400000,2580.25,2582.54,2555.49,2564.08,234628.347,1751478299999
1751478300000,2564.07,2566.13,2551.5,2565.98,90792.551,1751479199999
1751479200000,2565.98,2572.47,2562.55,2567.18,67986.422,1751480099999
1751480100000,2567.19,2571.61,2566.19,2570.69,31991.199,1751480999999
1751481000000,2570.7,2579.42,2567.17,2576.9,53627.889,1751481899999
1751481900000,2576.9,2582.92,2575.96,2581.41,65347.602,1751482799999
1751482800000,2581.4,2582.33,2566.46,2572.46,66357.26,1751483699999
1751483700000,2572.45,2584.4,2570.09,2581.62,45022.796,1751484599999
1751484600000,2581.62,2582.15,2577.75,2581.22,27988.396,1751485499999
1751485500000,2581.22,2607.36,2579.11,2603.65,194236.607,1751486399999
1751486400000,2603.64,2604.05,2591.01,2594.84,75180.54,1751487299999
1751487300000,2594.84,2600.95,2585.33,2598.89,77860.27,1751488199999
1751488200000,2598.89,2603.77,2595.77,2599.99,35609.987,1751489099999
1751489100000,2600.0,2600.26,2588.87,2589.24,35534.298,1751489999999
1751490000000,2589.25,2591.48,2585.61,2587.62,39517.852,1751490899999
1751490900000,2587.63,2595.43,2582.64,2585.88,40757.657,1751491799999
1751491800000,2585.89,2593.16,2585.5,2588.28,20812.905,1751492699999
1751492700000,2588.29,2599.69,2587.41,2595.84,31775.236,1751493599999
1751493600000,2595.84,2599.8,2591.41,2595.21,28965.213,1751494499999
1751494500000,2595.22,2596.88,2591.42,2596.03,19372.859,1751495399999
1751495400000,2596.03,2618.2,2594.54,2599.44,152277.367,1751496299999
1751496300000,2599.44,2599.44,2592.12,2593.79,48859.156,1751497199999
1751497200000,2593.8,2594.97,2586.18,2591.29,52221.515,1751498099999
1751498100000,2591.3,2591.96,2582.33,2586.95,58014.405,1751498999999
1751499000000,2586.95,2588.81,2573.26,2573.99,74854.192,1751499899999
1751499900000,2574.0,2578.93,2568.09,2569.37,60195.991,1751500799999
1751500800000,2569.37,2577.87,2567.45,2573.41,67182.041,1751501699999
1751501700000,2573.41,2576.37,2562.2,2567.18,63257.449,1751502599999
1751502600000,2567.18,2579.17,2563.52,2577.78,40053.701,1751503499999
1751503500000,2577.79,2578.0,2570.42,2572.92,24059.023,1751504399999
1751504400000,2572.93,2577.73,2564.82,2575.77,46585.923,1751505299999
1751505300000,2575.77,2586.15,2573.01,2579.37,60973.653,1751506199999
1751506200000,2579.37,2582.99,2576.4,2578.2,21729.644,1751507099999
1751507100000,2578.2,2581.9,2576.8,2579.39,16187.946,1751507999999
1751508000000,2579.4,2579.9,2571.14,2572.69,29498.174,1751508899999
1751508900000,2572.7,2572.9,2561.63,2562.58,41369.926,1751509799999
1751509800000,2562.57,2563.56,2555.81,2557.07,55908.149,1751510699999
1751510700000,2557.08,2567.92,2555.25,2566.54,37866.679,1751511599999
1751511600000,2566.53,2567.68,2563.2,2564.83,18068.06,1751512499999
1751512500000,2564.84,2571.28,2560.24,2567.16,24819.39,1751513399999
1751513400000,2567.15,2570.36,2562.77,2567.61,28569.457,1751514299999
1751514300000,2567.62,2567.62,2558.94,2560.22,28197.596,1751515199999
1751515200000,2560.21,2565.98,2558.27,2565.04,24283.121,1751516099999
1751516100000,2565.04,2568.88,2564.09,2567.18,20046.372,1751516999999
1751517000000,2567.18,2572.25,2564.55,2564.99,27847.317,1751517899999
1751517900000,2565.0,2569.13,2564.08,2565.79,20283.919,1751518799999
1751518800000,2565.79,2582.94,2565.02,2575.85,65084.339,1751519699999
1751519700000,2575.86,2584.79,2575.23,2582.32,65126.883,1751520599999
1751520600000,2582.32,2600.65,2580.35,2586.58,135472.191,1751521499999
1751521500000,2586.58,2589.0,2583.88,2588.3,62642.318,1751522399999
1751522400000,2588.31,2593.78,2584.28,2590.47,30280.251,1751523299999
1751523300000,2590.47,2599.9,2589.5,2597.43,41707.496,1751524199999
1751524200000,2597.44,2598.25,2591.4,2596.69,27536.209,1751525099999
1751525100000,2596.68,2602.31,2596.09,2598.05,42535.046,1751525999999
1751526000000,2598.05,2598.15,2590.09,2591.76,41056.924,1751526899999
1751526900000,2591.75,2595.58,2588.23,2595.0,32685.298,1751527799999
1751527800000,2594.99,2604.84,2592.61,2598.0,49886.513,1751528699999
1751528700000,2598.01,2599.63,2596.06,2599.24,20317.955,1751529599999
1751529600000,2599.24,2607.39,2595.76,2597.25,49829.955,1751530499999
1751530500000,2597.25,2600.96,2596.02,2598.01,30092.117,1751531399999
1751531400000,2598.02,2599.0,2591.71,2596.59,30699.841,1751532299999
1751532300000,2596.58,2597.0,2585.98,2586.99,43937.51,1751533199999
1751533200000,2586.99,2596.89,2585.33,2596.83,47570.569,1751534099999
1751534100000,2596.82,2604.48,2594.63,2602.52,59364.916,1751534999999
1751535000000,2602.52,2616.0,2597.81,2613.85,122784.582,1751535899999
1751535900000,2613.84,2614.39,2591.82,2597.7,131859.291,1751536799999
1751536800000,2597.7,2600.82,2591.97,2598.36,49121.416,1751537699999
1751537700000,2598.36,2598.37,2582.21,2590.63,58776.655,1751538599999
1751538600000,2590.62,2593.31,2588.24,2591.78,24911.687,1751539499999
1751539500000,2591.78,2599.73,2586.86,2596.99,45581.331,1751540399999
1751540400000,2596.99,2597.52,2590.07,2591.49,21691.786,1751541299999
1751541300000,2591.5,2595.48,2589.52,2589.99,19325.985,1751542199999
1751542200000,2589.99,2594.37,2580.24,2593.0,60230.968,1751543099999
1751543100000,2593.01,2597.14,2589.85,2596.25,40754.238,1751543999999
1751544000000,2596.25,2601.95,2593.01,2598.34,60560.59,1751544899999
1751544900000,2598.34,2601.45,2597.0,2599.43,45856.198,1751545799999
1751545800000,2599.44,2614.79,2563.77,2578.09,398791.188,1751546699999
1751546700000,2578.08,2590.0,2569.1,2587.86,142431.494,1751547599999
1751547600000,2587.85,2598.0,2585.3,2589.39,87921.457,1751548499999
1751548500000,2589.39,2592.82,2585.2,2590.07,38007.813,1751549399999
1751549400000,2590.06,2635.0,2590.06,2621.13,380009.914,1751550299999
1751550300000,2621.12,2635.0,2610.56,2623.76,203944.424,1751551199999
1751551200000,2623.75,2631.3,2612.3,2613.49,131019.498,1751552099999
1751552100000,2613.49,2619.86,2600.77,2602.85,113355.404,1751552999999
1751553000000,2602.84,2605.75,2582.23,2596.9,170419.545,1751553899999
1751553900000,2596.9,2600.1,2589.65,2593.96,57053.986,1751554799999
1751554800000,2593.96,2597.0,2576.6,2582.47,118358.729,1751555699999
1751555700000,2582.46,2588.0,2578.8,2582.9,75161.909,1751556599999
1751556600000,2582.91,2585.18,2564.34,2574.18,122240.71,1751557499999
1751557500000,2574.19,2576.63,2566.07,2569.14,64230.537,1751558399999
1751558400000,2569.14,2580.65,2563.75,2576.05,108648.052,1751559299999
1751559300000,2576.05,2576.05,2564.27,2571.15,70868.89,1751560199999
1751560200000,2571.14,2577.93,2569.19,2572.5,33735.241,1751561099999
1751561100000,2572.49,2579.9,2566.01,2570.54,67539.524,1751561999999
1751562000000,2570.55,2578.87,2570.42,2578.84,24663.897,1751562899999
1751562900000,2578.85,2579.54,2570.76,2571.45,29089.825,1751563799999
1751563800000,2571.44,2575.32,2571.21,2574.12,21729.399,1751564699999
1751564700000,2574.13,2577.98,2573.72,2576.02,32432.64,1751565599999
1751565600000,2576.03,2584.37,2572.88,2576.89,43609.445,1751566499999
1751566500000,2576.88,2586.24,2573.61,2584.96,30337.599,1751567399999
1751567400000,2584.97,2585.0,2579.05,2584.31,28085.353,1751568299999
1751568300000,2584.31,2584.43,2578.3,2584.16,14857.238,1751569199999
1751569200000,2584.15,2591.31,2583.36,2588.6,44269.71,1751570099999
1751570100000,2588.6,2590.85,2587.03,2587.13,19852.263,1751570999999
1751571000000,2587.13,2587.43,2580.53,2584.6,18774.145,1751571899999
1751571900000,2584.59,2586.4,2582.44,2584.63,12267.453,1751572799999
1751572800000,2584.63,2592.63,2584.1,2588.91,21872.346,1751573699999
1751573700000,2588.91,2595.54,2586.82,2593.61,23658.499,1751574599999
1751574600000,2593.62,2596.84,2591.03,2595.77,19572.471,1751575499999
1751575500000,2595.76,2598.01,2594.01,2597.81,21714.373,1751576399999
1751576400000,2597.81,2602.76,2591.62,2594.18,53499.997,1751577299999
1751577300000,2594.18,2596.3,2590.23,2593.12,15397.567,1751578199999
1751578200000,2593.12,2594.06,2588.02,2590.92,13907.737,1751579099999
1751579100000,2590.92,2595.54,2589.21,2594.33,10300.443,1751579999999
1751580000000,2594.33,2600.58,2592.2,2593.43,26254.544,1751580899999
1751580900000,2593.42,2595.58,2589.16,2590.01,15369.947,1751581799999
1751581800000,2590.0,2594.94,2589.42,2593.27,15310.131,1751582699999
1751582700000,2593.27,2593.8,2590.0,2592.55,13175.73,1751583599999
1751583600000,2592.56,2596.88,2589.48,2591.39,12774.812,1751584499999
1751584500000,2591.4,2591.68,2585.34,2587.29,20489.341,1751585399999
1751585400000,2587.3,2588.53,2584.38,2588.18,18271.988,1751586299999
1751586300000,2588.18,2590.32,2587.48,2590.17,9411.438,1751587199999
1751587200000,2590.18,2593.15,2588.17,2591.65,21098.377,1751588099999
1751588100000,2591.66,2594.6,2587.08,2589.44,16494.886,1751588999999
1751589000000,2589.44,2597.81,2589.44,2594.74,12823.918,1751589899999
1751589900000,2594.74,2597.51,2580.0,2587.54,43524.334,1751590799999
1751590800000,2587.54,2596.1,2586.59,2593.9,24190.229,1751591699999
1751591700000,2593.89,2601.96,2592.89,2595.12,30702.737,1751592599999
1751592600000,2595.11,2596.56,2585.7,2587.5,26870.365,1751593499999
1751593500000,2587.49,2591.08,2586.69,2589.0,12019.68,1751594399999
1751594400000,2588.99,2590.92,2584.5,2588.05,25179.125,1751595299999
1751595300000,2588.05,2590.2,2583.11,2587.61,18170.198,1751596199999
1751596200000,2587.61,2587.82,2571.5,2573.05,69367.857,1751597099999
1751597100000,2573.05,2577.12,2570.07,2574.09,46940.287,1751597999999
1751598000000,2574.1,2579.13,2570.51,2577.01,28135.943,1751598899999
1751598900000,2577.01,2584.24,2576.12,2583.51,23871.349,1751599799999
1751599800000,2583.52,2583.95,2579.25,2582.91,16512.507,1751600699999
1751600700000,2582.93,2583.11,2576.26,2576.66,16990.346,1751601599999
1751601600000,2576.67,2580.65,2576.66,2579.99,12210.361,1751602499999
1751602500000,2580.0,2584.01,2576.65,2578.74,26695.873,1751603399999
1751603400000,2578.75,2578.75,2572.19,2573.52,29673.725,1751604299999
1751604300000,2573.51,2574.54,2568.28,2569.55,47120.232,1751605199999
1751605200000,2569.55,2571.58,2569.1,2571.35,4069.828,1751606099999
